1.00E-07,2
2.00E-07,2
3.00E-07,2
4.00E-07,2
5.00E-07,2
6.00E-07,4
7.00E-07,4
8.00E-07,4
9.00E-07,0
1.00E-06,0
1.10E-06,2
1.20E-06,0
1.30E-06,0
1.40E-06,2
1.50E-06,2
1.60E-06,2
1.70E-06,2
1.80E-06,2
1.90E-06,2
2.00E-06,2
2.10E-06,2
2.20E-06,0
2.30E-06,4
2.40E-06,0
2.50E-06,0
2.60E-06,2
2.70E-06,4
2.80E-06,2
2.90E-06,2
3.00E-06,2
3.10E-06,4
3.20E-06,2
3.30E-06,2
3.40E-06,2
3.50E-06,4
3.60E-06,2
3.70E-06,0
3.80E-06,2
3.90E-06,0
4.00E-06,2
4.10E-06,2
4.20E-06,2
4.30E-06,2
4.40E-06,2
4.50E-06,4
4.60E-06,2
4.70E-06,4
4.80E-06,4
4.90E-06,4
5.00E-06,4
5.10E-06,2
5.20E-06,2
5.30E-06,4
5.40E-06,2
5.50E-06,0
5.60E-06,2
5.70E-06,4
5.80E-06,4
5.90E-06,2
6.00E-06,4
6.10E-06,4
6.20E-06,4
6.30E-06,2
6.40E-06,2
6.50E-06,4
6.60E-06,2
6.70E-06,4
6.80E-06,2
6.90E-06,0
7.00E-06,2
7.10E-06,2
7.20E-06,2
7.30E-06,0
7.40E-06,2
7.50E-06,2
7.60E-06,2
7.70E-06,2
7.80E-06,4
7.90E-06,0
8.00E-06,0
8.10E-06,4
8.20E-06,2
8.30E-06,2
8.40E-06,2
8.50E-06,2
8.60E-06,2
8.70E-06,2
8.80E-06,0
8.90E-06,0
9.00E-06,2
9.10E-06,4
9.20E-06,4
9.30E-06,0
9.40E-06,4
9.50E-06,2
9.60E-06,2
9.70E-06,2
9.80E-06,4
9.90E-06,6
1.00E-05,6
1.01E-05,0
1.02E-05,0
1.03E-05,2
1.04E-05,2
1.05E-05,4
1.06E-05,2
1.07E-05,2
1.08E-05,2
1.09E-05,2
1.10E-05,2
1.11E-05,4
1.12E-05,4
1.13E-05,0
1.14E-05,2
1.15E-05,2
1.16E-05,2
1.17E-05,2
1.18E-05,2
1.19E-05,2
1.20E-05,2
1.21E-05,2
1.22E-05,2
1.23E-05,4
1.24E-05,2
1.25E-05,2
1.26E-05,2
1.27E-05,2
1.28E-05,2
1.29E-05,4
1.30E-05,4
1.31E-05,4
1.32E-05,2
1.33E-05,2
1.34E-05,2
1.35E-05,2
1.36E-05,4
1.37E-05,2
1.38E-05,0
1.39E-05,2
1.40E-05,4
1.41E-05,4
1.42E-05,0
1.43E-05,0
1.44E-05,2
1.45E-05,4
1.46E-05,0
1.47E-05,4
1.48E-05,2
1.49E-05,2
1.50E-05,2
1.51E-05,2
1.52E-05,2
1.53E-05,2
1.54E-05,2
1.55E-05,4
1.56E-05,2
1.57E-05,4
1.58E-05,4
1.59E-05,0
1.60E-05,2
1.61E-05,2
1.62E-05,2
1.63E-05,2
1.64E-05,2
1.65E-05,2
1.66E-05,2
1.67E-05,2
1.68E-05,0
1.69E-05,4
1.70E-05,2
1.71E-05,4
1.72E-05,4
1.73E-05,4
1.74E-05,2
1.75E-05,2
1.76E-05,4
1.77E-05,2
1.78E-05,0
1.79E-05,4
1.80E-05,0
1.81E-05,2
1.82E-05,4
1.83E-05,4
1.84E-05,4
1.85E-05,2
1.86E-05,4
1.87E-05,2
1.88E-05,4
1.89E-05,0
1.90E-05,4
1.91E-05,0
1.92E-05,0
1.93E-05,2
1.94E-05,4
1.95E-05,4
1.96E-05,2
1.97E-05,2
1.98E-05,2
1.99E-05,4
2.00E-05,2
2.01E-05,4
2.02E-05,2
2.03E-05,2
2.04E-05,2
2.05E-05,2
2.06E-05,0
2.07E-05,4
2.08E-05,2
2.09E-05,4
2.10E-05,2
2.11E-05,2
2.12E-05,2
2.13E-05,4
2.14E-05,0
2.15E-05,2
2.16E-05,4
2.17E-05,4
2.18E-05,4
2.19E-05,4
2.20E-05,0
2.21E-05,2
2.22E-05,2
2.23E-05,2
2.24E-05,4
2.25E-05,2
2.26E-05,4
2.27E-05,0
2.28E-05,0
2.29E-05,4
2.30E-05,6
2.31E-05,0
2.32E-05,4
2.33E-05,2
2.34E-05,2
2.35E-05,4
2.36E-05,4
2.37E-05,2
2.38E-05,2
2.39E-05,2
2.40E-05,6
2.41E-05,6
2.42E-05,4
2.43E-05,0
2.44E-05,0
2.45E-05,2
2.46E-05,4
2.47E-05,2
2.48E-05,4
2.49E-05,4
2.50E-05,4
2.51E-05,0
2.52E-05,2
2.53E-05,4
2.54E-05,4
2.55E-05,0
2.56E-05,2
2.57E-05,2
2.58E-05,0
2.59E-05,0
2.60E-05,2
2.61E-05,0
2.62E-05,0
2.63E-05,2
2.64E-05,2
2.65E-05,2
2.66E-05,2
2.67E-05,2
2.68E-05,2
2.69E-05,6
2.70E-05,-2
2.71E-05,4
2.72E-05,0
2.73E-05,2
2.74E-05,0
2.75E-05,2
2.76E-05,2
2.77E-05,2
2.78E-05,2
2.79E-05,2
2.80E-05,2
2.81E-05,0
2.82E-05,4
2.83E-05,4
2.84E-05,2
2.85E-05,2
2.86E-05,2
2.87E-05,0
2.88E-05,4
2.89E-05,2
2.90E-05,2
2.91E-05,2
2.92E-05,2
2.93E-05,2
2.94E-05,2
2.95E-05,4
2.96E-05,0
2.97E-05,2
2.98E-05,0
2.99E-05,0
3.00E-05,0
3.01E-05,0
3.02E-05,4
3.03E-05,2
3.04E-05,2
3.05E-05,4
3.06E-05,6
3.07E-05,4
3.08E-05,0
3.09E-05,2
3.10E-05,2
3.11E-05,2
3.12E-05,2
3.13E-05,4
3.14E-05,2
3.15E-05,4
3.16E-05,2
3.17E-05,4
3.18E-05,4
3.19E-05,4
3.20E-05,4
3.21E-05,4
3.22E-05,0
3.23E-05,4
3.24E-05,6
3.25E-05,4
3.26E-05,0
3.27E-05,2
3.28E-05,0
3.29E-05,2
3.30E-05,4
3.31E-05,4
3.32E-05,4
3.33E-05,0
3.34E-05,4
3.35E-05,4
3.36E-05,4
3.37E-05,4
3.38E-05,0
3.39E-05,0
3.40E-05,2
3.41E-05,0
3.42E-05,2
3.43E-05,2
3.44E-05,2
3.45E-05,0
3.46E-05,4
3.47E-05,2
3.48E-05,0
3.49E-05,2
3.50E-05,2
3.51E-05,2
3.52E-05,2
3.53E-05,4
3.54E-05,4
3.55E-05,2
3.56E-05,2
3.57E-05,0
3.58E-05,2
3.59E-05,2
3.60E-05,2
3.61E-05,2
3.62E-05,0
3.63E-05,4
3.64E-05,2
3.65E-05,0
3.66E-05,4
3.67E-05,0
3.68E-05,4
3.69E-05,4
3.70E-05,4
3.71E-05,0
3.72E-05,0
3.73E-05,2
3.74E-05,0
3.75E-05,4
3.76E-05,4
3.77E-05,4
3.78E-05,-2
3.79E-05,4
3.80E-05,2
3.81E-05,2
3.82E-05,2
3.83E-05,4
3.84E-05,0
3.85E-05,4
3.86E-05,2
3.87E-05,0
3.88E-05,2
3.89E-05,2
3.90E-05,2
3.91E-05,4
3.92E-05,4
3.93E-05,0
3.94E-05,0
3.95E-05,2
3.96E-05,0
3.97E-05,2
3.98E-05,4
3.99E-05,0
4.00E-05,2
4.01E-05,2
4.02E-05,2
4.03E-05,2
4.04E-05,0
4.05E-05,4
4.06E-05,2
4.07E-05,4
4.08E-05,2
4.09E-05,6
4.10E-05,0
4.11E-05,4
4.12E-05,2
4.13E-05,0
4.14E-05,2
4.15E-05,0
4.16E-05,2
4.17E-05,2
4.18E-05,2
4.19E-05,2
4.20E-05,2
4.21E-05,2
4.22E-05,2
4.23E-05,2
4.24E-05,0
4.25E-05,2
4.26E-05,4
4.27E-05,4
4.28E-05,4
4.29E-05,0
4.30E-05,2
4.31E-05,4
4.32E-05,2
4.33E-05,2
4.34E-05,2
4.35E-05,2
4.36E-05,2
4.37E-05,2
4.38E-05,2
4.39E-05,2
4.40E-05,2
4.41E-05,2
4.42E-05,4
4.43E-05,2
4.44E-05,0
4.45E-05,2
4.46E-05,2
4.47E-05,2
4.48E-05,2
4.49E-05,4
4.50E-05,2
4.51E-05,2
4.52E-05,2
4.53E-05,2
4.54E-05,2
4.55E-05,2
4.56E-05,2
4.57E-05,2
4.58E-05,6
4.59E-05,4
4.60E-05,2
4.61E-05,4
4.62E-05,0
4.63E-05,0
4.64E-05,2
4.65E-05,0
4.66E-05,0
4.67E-05,4
4.68E-05,4
4.69E-05,2
4.70E-05,0
4.71E-05,2
4.72E-05,2
4.73E-05,2
4.74E-05,6
4.75E-05,0
4.76E-05,0
4.77E-05,4
4.78E-05,0
4.79E-05,2
4.80E-05,4
4.81E-05,4
4.82E-05,4
4.83E-05,0
4.84E-05,2
4.85E-05,2
4.86E-05,4
4.87E-05,0
4.88E-05,2
4.89E-05,0
4.90E-05,2
4.91E-05,4
4.92E-05,2
4.93E-05,2
4.94E-05,2
4.95E-05,4
4.96E-05,4
4.97E-05,4
4.98E-05,6
4.99E-05,4
5.00E-05,0
5.01E-05,0
5.02E-05,2
5.03E-05,6
5.04E-05,4
5.05E-05,4
5.06E-05,4
5.07E-05,2
5.08E-05,4
5.09E-05,0
5.10E-05,2
5.11E-05,2
5.12E-05,0
5.13E-05,0
5.14E-05,0
5.15E-05,4
5.16E-05,0
5.17E-05,0
5.18E-05,2
5.19E-05,4
5.20E-05,4
5.21E-05,4
5.22E-05,4
5.23E-05,4
5.24E-05,6
5.25E-05,0
5.26E-05,2
5.27E-05,2
5.28E-05,2
5.29E-05,0
5.30E-05,0
5.31E-05,4
5.32E-05,0
5.33E-05,4
5.34E-05,6
5.35E-05,4
5.36E-05,4
5.37E-05,2
5.38E-05,2
5.39E-05,2
5.40E-05,2
5.41E-05,4
5.42E-05,4
5.43E-05,4
5.44E-05,4
5.45E-05,4
5.46E-05,2
5.47E-05,2
5.48E-05,2
5.49E-05,2
5.50E-05,4
5.51E-05,0
5.52E-05,2
5.53E-05,2
5.54E-05,2
5.55E-05,4
5.56E-05,0
5.57E-05,4
5.58E-05,2
5.59E-05,2
5.60E-05,2
5.61E-05,2
5.62E-05,2
5.63E-05,2
5.64E-05,4
5.65E-05,2
5.66E-05,0
5.67E-05,2
5.68E-05,0
5.69E-05,2
5.70E-05,2
5.71E-05,2
5.72E-05,2
5.73E-05,2
5.74E-05,2
5.75E-05,0
5.76E-05,2
5.77E-05,4
5.78E-05,2
5.79E-05,2
5.80E-05,2
5.81E-05,2
5.82E-05,2
5.83E-05,2
5.84E-05,2
5.85E-05,2
5.86E-05,2
5.87E-05,2
5.88E-05,2
5.89E-05,4
5.90E-05,0
5.91E-05,4
5.92E-05,2
5.93E-05,2
5.94E-05,2
5.95E-05,2
5.96E-05,2
5.97E-05,0
5.98E-05,2
5.99E-05,4
6.00E-05,0
6.01E-05,2
6.02E-05,2
6.03E-05,2
6.04E-05,4
6.05E-05,2
6.06E-05,6
6.07E-05,0
6.08E-05,2
6.09E-05,2
6.10E-05,2
6.11E-05,2
6.12E-05,2
6.13E-05,4
6.14E-05,2
6.15E-05,4
6.16E-05,4
6.17E-05,2
6.18E-05,2
6.19E-05,2
6.20E-05,2
6.21E-05,2
6.22E-05,2
6.23E-05,2
6.24E-05,4
6.25E-05,4
6.26E-05,2
6.27E-05,4
6.28E-05,2
6.29E-05,6
6.30E-05,0
6.31E-05,2
6.32E-05,2
6.33E-05,2
6.34E-05,2
6.35E-05,2
6.36E-05,2
6.37E-05,2
6.38E-05,2
6.39E-05,2
6.40E-05,4
6.41E-05,0
6.42E-05,4
6.43E-05,2
6.44E-05,2
6.45E-05,2
6.46E-05,2
6.47E-05,2
6.48E-05,2
6.49E-05,0
6.50E-05,4
6.51E-05,2
6.52E-05,2
6.53E-05,4
6.54E-05,0
6.55E-05,2
6.56E-05,0
6.57E-05,2
6.58E-05,0
6.59E-05,0
6.60E-05,2
6.61E-05,2
6.62E-05,2
6.63E-05,2
6.64E-05,2
6.65E-05,2
6.66E-05,2
6.67E-05,4
6.68E-05,4
6.69E-05,4
6.70E-05,0
6.71E-05,4
6.72E-05,2
6.73E-05,2
6.74E-05,2
6.75E-05,4
6.76E-05,2
6.77E-05,4
6.78E-05,0
6.79E-05,0
6.80E-05,4
6.81E-05,6
6.82E-05,0
6.83E-05,4
6.84E-05,2
6.85E-05,2
6.86E-05,2
6.87E-05,4
6.88E-05,4
6.89E-05,2
6.90E-05,2
6.91E-05,2
6.92E-05,4
6.93E-05,4
6.94E-05,0
6.95E-05,4
6.96E-05,4
6.97E-05,2
6.98E-05,2
6.99E-05,4
7.00E-05,2
7.01E-05,4
7.02E-05,0
7.03E-05,2
7.04E-05,2
7.05E-05,2
7.06E-05,0
7.07E-05,2
7.08E-05,4
7.09E-05,0
7.10E-05,2
7.11E-05,4
7.12E-05,2
7.13E-05,0
7.14E-05,2
7.15E-05,2
7.16E-05,2
7.17E-05,4
7.18E-05,4
7.19E-05,2
7.20E-05,2
7.21E-05,4
7.22E-05,0
7.23E-05,2
7.24E-05,2
7.25E-05,2
7.26E-05,2
7.27E-05,2
7.28E-05,2
7.29E-05,2
7.30E-05,2
7.31E-05,2
7.32E-05,2
7.33E-05,4
7.34E-05,4
7.35E-05,4
7.36E-05,0
7.37E-05,4
7.38E-05,0
7.39E-05,4
7.40E-05,0
7.41E-05,0
7.42E-05,4
7.43E-05,0
7.44E-05,4
7.45E-05,-2
7.46E-05,4
7.47E-05,4
7.48E-05,4
7.49E-05,4
7.50E-05,4
7.51E-05,4
7.52E-05,2
7.53E-05,2
7.54E-05,4
7.55E-05,4
7.56E-05,0
7.57E-05,2
7.58E-05,2
7.59E-05,4
7.60E-05,4
7.61E-05,2
7.62E-05,4
7.63E-05,6
7.64E-05,0
7.65E-05,0
7.66E-05,2
7.67E-05,4
7.68E-05,0
7.69E-05,2
7.70E-05,-2
7.71E-05,0
7.72E-05,2
7.73E-05,2
7.74E-05,4
7.75E-05,4
7.76E-05,0
7.77E-05,2
7.78E-05,4
7.79E-05,4
7.80E-05,2
7.81E-05,2
7.82E-05,2
7.83E-05,0
7.84E-05,4
7.85E-05,2
7.86E-05,2
7.87E-05,2
7.88E-05,2
7.89E-05,2
7.90E-05,4
7.91E-05,2
7.92E-05,0
7.93E-05,2
7.94E-05,2
7.95E-05,4
7.96E-05,4
7.97E-05,0
7.98E-05,0
7.99E-05,2
8.00E-05,2
8.01E-05,2
8.02E-05,2
8.03E-05,2
8.04E-05,2
8.05E-05,2
8.06E-05,2
8.07E-05,0
8.08E-05,4
8.09E-05,0
8.10E-05,0
8.11E-05,4
8.12E-05,2
8.13E-05,2
8.14E-05,2
8.15E-05,6
8.16E-05,4
8.17E-05,4
8.18E-05,2
8.19E-05,2
8.20E-05,2
8.21E-05,2
8.22E-05,2
8.23E-05,0
8.24E-05,0
8.25E-05,2
8.26E-05,2
8.27E-05,2
8.28E-05,2
8.29E-05,0
8.30E-05,4
8.31E-05,0
8.32E-05,2
8.33E-05,0
8.34E-05,2
8.35E-05,4
8.36E-05,4
8.37E-05,0
8.38E-05,4
8.39E-05,2
8.40E-05,0
8.41E-05,4
8.42E-05,0
8.43E-05,2
8.44E-05,2
8.45E-05,2
8.46E-05,2
8.47E-05,4
8.48E-05,2
8.49E-05,2
8.50E-05,2
8.51E-05,2
8.52E-05,4
8.53E-05,4
8.54E-05,6
8.55E-05,6
8.56E-05,0
8.57E-05,0
8.58E-05,2
8.59E-05,4
8.60E-05,4
8.61E-05,4
8.62E-05,2
8.63E-05,4
8.64E-05,0
8.65E-05,0
8.66E-05,2
8.67E-05,4
8.68E-05,0
8.69E-05,0
8.70E-05,2
8.71E-05,4
8.72E-05,4
8.73E-05,-2
8.74E-05,4
8.75E-05,6
8.76E-05,4
8.77E-05,4
8.78E-05,6
8.79E-05,4
8.80E-05,6
8.81E-05,6
8.82E-05,6
8.83E-05,4
8.84E-05,4
8.85E-05,4
8.86E-05,2
8.87E-05,2
8.88E-05,2
8.89E-05,2
8.90E-05,2
8.91E-05,2
8.92E-05,2
8.93E-05,2
8.94E-05,4
8.95E-05,2
8.96E-05,2
8.97E-05,2
8.98E-05,2
8.99E-05,2
9.00E-05,4
9.01E-05,2
9.02E-05,2
9.03E-05,2
9.04E-05,2
9.05E-05,2
9.06E-05,2
9.07E-05,4
9.08E-05,2
9.09E-05,0
9.10E-05,4
9.11E-05,2
9.12E-05,0
9.13E-05,0
9.14E-05,4
9.15E-05,4
9.16E-05,2
9.17E-05,2
9.18E-05,2
9.19E-05,2
9.20E-05,4
9.21E-05,2
9.22E-05,2
9.23E-05,2
9.24E-05,2
9.25E-05,2
9.26E-05,2
9.27E-05,2
9.28E-05,4
9.29E-05,4
9.30E-05,4
9.31E-05,4
9.32E-05,0
9.33E-05,4
9.34E-05,2
9.35E-05,0
9.36E-05,0
9.37E-05,4
9.38E-05,0
9.39E-05,2
9.40E-05,4
9.41E-05,4
9.42E-05,2
9.43E-05,4
9.44E-05,4
9.45E-05,0
9.46E-05,2
9.47E-05,2
9.48E-05,2
9.49E-05,4
9.50E-05,6
9.51E-05,6
9.52E-05,0
9.53E-05,4
9.54E-05,4
9.55E-05,2
9.56E-05,6
9.57E-05,4
9.58E-05,2
9.59E-05,2
9.60E-05,2
9.61E-05,6
9.62E-05,4
9.63E-05,0
9.64E-05,0
9.65E-05,2
9.66E-05,0
9.67E-05,0
9.68E-05,2
9.69E-05,4
9.70E-05,2
9.71E-05,2
9.72E-05,4
9.73E-05,2
9.74E-05,0
9.75E-05,4
9.76E-05,2
9.77E-05,2
9.78E-05,2
9.79E-05,2
9.80E-05,2
9.81E-05,0
9.82E-05,2
9.83E-05,0
9.84E-05,2
9.85E-05,0
9.86E-05,2
9.87E-05,0
9.88E-05,0
9.89E-05,2
9.90E-05,2
9.91E-05,2
9.92E-05,2
9.93E-05,2
9.94E-05,0
9.95E-05,2
9.96E-05,2
9.97E-05,4
9.98E-05,0
9.99E-05,0
1.00E-04,0
1.00E-04,2
1.00E-04,2
1.00E-04,2
1.00E-04,4
1.01E-04,0
1.01E-04,0
1.01E-04,0
1.01E-04,2
1.01E-04,4
1.01E-04,4
1.01E-04,4
1.01E-04,4
1.01E-04,0
1.01E-04,0
1.02E-04,2
1.02E-04,0
1.02E-04,4
1.02E-04,0
1.02E-04,2
1.02E-04,2
1.02E-04,2
1.02E-04,4
1.02E-04,4
1.02E-04,0
1.03E-04,0
1.03E-04,2
1.03E-04,0
1.03E-04,2
1.03E-04,4
1.03E-04,4
1.03E-04,0
1.03E-04,2
1.03E-04,2
1.03E-04,2
1.04E-04,0
1.04E-04,2
1.04E-04,2
1.04E-04,2
1.04E-04,2
1.04E-04,0
1.04E-04,2
1.04E-04,2
1.04E-04,2
1.04E-04,2
1.05E-04,0
1.05E-04,2
1.05E-04,2
1.05E-04,2
1.05E-04,2
1.05E-04,2
1.05E-04,2
1.05E-04,2
1.05E-04,0
1.05E-04,2
1.06E-04,2
1.06E-04,0
1.06E-04,2
1.06E-04,0
1.06E-04,2
1.06E-04,0
1.06E-04,2
1.06E-04,0
1.06E-04,2
1.06E-04,2
1.07E-04,2
1.07E-04,4
1.07E-04,4
1.07E-04,0
1.07E-04,0
1.07E-04,2
1.07E-04,4
1.07E-04,0
1.07E-04,2
1.07E-04,4
1.08E-04,0
1.08E-04,2
1.08E-04,0
1.08E-04,0
1.08E-04,0
1.08E-04,2
1.08E-04,2
1.08E-04,2
1.08E-04,2
1.08E-04,2
1.09E-04,2
1.09E-04,0
1.09E-04,0
1.09E-04,0
1.09E-04,2
1.09E-04,2
1.09E-04,2
1.09E-04,2
1.09E-04,2
1.09E-04,2
1.10E-04,0
1.10E-04,2
1.10E-04,0
1.10E-04,0
1.10E-04,4
1.10E-04,4
1.10E-04,0
1.10E-04,2
1.10E-04,2
1.10E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,2
1.11E-04,0
1.11E-04,2
1.12E-04,0
1.12E-04,2
1.12E-04,0
1.12E-04,4
1.12E-04,2
1.12E-04,2
1.12E-04,0
1.12E-04,2
1.12E-04,0
1.12E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,2
1.13E-04,6
1.13E-04,0
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,2
1.14E-04,0
1.14E-04,0
1.15E-04,2
1.15E-04,246
1.15E-04,248
1.15E-04,248
1.15E-04,246
1.15E-04,248
1.15E-04,246
1.15E-04,246
1.15E-04,246
1.15E-04,248
1.16E-04,-238
1.16E-04,-238
1.16E-04,-238
1.16E-04,-238
1.16E-04,6
1.16E-04,248
1.16E-04,248
1.16E-04,24
1.16E-04,-238
1.16E-04,-186
1.17E-04,-100
1.17E-04,-238
1.17E-04,-238
1.17E-04,-238
1.17E-04,94
1.17E-04,246
1.17E-04,192
1.17E-04,-124
1.17E-04,-238
1.17E-04,-238
1.18E-04,-206
1.18E-04,-170
1.18E-04,-112
1.18E-04,2
1.18E-04,76
1.18E-04,8
1.18E-04,-140
1.18E-04,-232
1.18E-04,-200
1.18E-04,-112
1.19E-04,-62
1.19E-04,-66
1.19E-04,-70
1.19E-04,-50
1.19E-04,-52
1.19E-04,-94
1.19E-04,-142
1.19E-04,-146
1.19E-04,-106
1.19E-04,-72
1.20E-04,-62
1.20E-04,-78
1.20E-04,-82
1.20E-04,-80
1.20E-04,-84
1.20E-04,-98
1.20E-04,-106
1.20E-04,-92
1.20E-04,-68
1.20E-04,-58
1.21E-04,-64
1.21E-04,-76
1.21E-04,-76
1.21E-04,-70
1.21E-04,-74
1.21E-04,-78
1.21E-04,-76
1.21E-04,-68
1.21E-04,-64
1.21E-04,-68
1.22E-04,-80
1.22E-04,-86
1.22E-04,-92
1.22E-04,-90
1.22E-04,-92
1.22E-04,-98
1.22E-04,-96
1.22E-04,-94
1.22E-04,-92
1.22E-04,-96
1.23E-04,-92
1.23E-04,-86
1.23E-04,-82
1.23E-04,-74
1.23E-04,-72
1.23E-04,-72
1.23E-04,-68
1.23E-04,-70
1.23E-04,-74
1.23E-04,-72
1.24E-04,-72
1.24E-04,-76
1.24E-04,-82
1.24E-04,-82
1.24E-04,-84
1.24E-04,-80
1.24E-04,-76
1.24E-04,-76
1.24E-04,-78
1.24E-04,-72
1.25E-04,-68
1.25E-04,-68
1.25E-04,-68
1.25E-04,-72
1.25E-04,-74
1.25E-04,-74
1.25E-04,-74
1.25E-04,-80
1.25E-04,-80
1.25E-04,-76
1.26E-04,-68
1.26E-04,-66
1.26E-04,-68
1.26E-04,-70
1.26E-04,-68
1.26E-04,-68
1.26E-04,-72
1.26E-04,-74
1.26E-04,-74
1.26E-04,-70
1.27E-04,-66
1.27E-04,-68
1.27E-04,-68
1.27E-04,-74
1.27E-04,-70
1.27E-04,-64
1.27E-04,-64
1.27E-04,-60
1.27E-04,-60
1.27E-04,-60
1.28E-04,-58
1.28E-04,-52
1.28E-04,-48
1.28E-04,-50
1.28E-04,-50
1.28E-04,-54
1.28E-04,-50
1.28E-04,-44
1.28E-04,-46
1.28E-04,-48
1.29E-04,-48
1.29E-04,-44
1.29E-04,-46
1.29E-04,-52
1.29E-04,-54
1.29E-04,-58
1.29E-04,-56
1.29E-04,-58
1.29E-04,-64
1.29E-04,-66
1.30E-04,-66
1.30E-04,-58
1.30E-04,-54
1.30E-04,-54
1.30E-04,-52
1.30E-04,-48
1.30E-04,-42
1.30E-04,-38
1.30E-04,-40
1.30E-04,-42
1.31E-04,-42
1.31E-04,-42
1.31E-04,-44
1.31E-04,-44
1.31E-04,-42
1.31E-04,-30
1.31E-04,-24
1.31E-04,-46
1.31E-04,-92
1.31E-04,-140
1.32E-04,-142
1.32E-04,-56
1.32E-04,94
1.32E-04,216
1.32E-04,186
1.32E-04,-32
1.32E-04,-240
1.32E-04,-238
1.32E-04,-238
1.32E-04,42
1.33E-04,248
1.33E-04,246
1.33E-04,186
1.33E-04,-232
1.33E-04,-238
1.33E-04,-238
1.33E-04,-176
1.33E-04,130
1.33E-04,246
1.33E-04,248
1.34E-04,82
1.34E-04,-122
1.34E-04,-238
1.34E-04,-238
1.34E-04,-202
1.34E-04,-32
1.34E-04,118
1.34E-04,164
1.34E-04,94
1.34E-04,-32
1.35E-04,-152
1.35E-04,-202
1.35E-04,-168
1.35E-04,-76
1.35E-04,26
1.35E-04,86
1.35E-04,78
1.35E-04,12
1.35E-04,-68
1.35E-04,-114
1.36E-04,-118
1.36E-04,-80
1.36E-04,-22
1.36E-04,16
1.36E-04,28
1.36E-04,4
1.36E-04,-42
1.36E-04,-80
